subject,predicate,object,scope
O006-C140-CMP-MS08-P04-H02,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P04-SOL,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P05,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P05-ANS,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P05-H01,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P05-H02,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P05-SOL,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P06,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P06-ANS,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P06-H01,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P06-H02,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P06-SOL,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P07,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P07-ANS,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P07-H01,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P07-H02,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P07-SOL,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P08,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P08-ANS,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P08-H01,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P08-H02,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-P08-SOL,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS08-SEC-OVERVIEW,belongs_to,O006-C140-CMP-MS08,local
O006-C140-CMP-MS09,assesses,O006-C140-CMP-D006,local
O006-C140-CMP-MS09,prepares,O006-C140-CMP-SIM004,local
O006-C140-CMP-MS09,references,O006-C140-CMP-MS09-P04,local
O006-C140-CMP-MS09-P01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P01-ANS,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P01-H01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P01-H02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P01-SOL,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P02-ANS,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P02-H01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P02-H02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P02-SOL,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P03,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P03-ANS,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P03-H01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P03-H02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P03-SOL,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P04,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P04-ANS,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P04-H01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P04-H02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P04-SOL,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P05,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P05-ANS,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P05-H01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P05-H02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P05-SOL,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P06,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P06-ANS,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P06-H01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P06-H02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P06-SOL,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P07,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P07-ANS,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P07-H01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P07-H02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P07-SOL,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P08,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P08-ANS,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P08-H01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P08-H02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-P08-SOL,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-SEC01,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS09-SEC02,belongs_to,O006-C140-CMP-MS09,local
O006-C140-CMP-MS10,assesses,O006-C140-CMP-D004,local
O006-C140-CMP-MS10,assesses,O006-C140-CMP-D005,local
O006-C140-CMP-MS10,assesses,O006-C140-CMP-D007,local
O006-C140-CMP-MS10,references,O006-016-02-0001,external
O006-C140-CMP-MS10,references,O006-016-02-0003,external
O006-C140-CMP-MS10,references,O006-016-02-0010,external
O006-C140-CMP-MS10,references,O006-016-02-0011,external
O006-C140-CMP-MS10,references,O006-016-02-0013,external
O006-C140-CMP-MS10-P01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P01-ANS,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P01-H01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P01-H02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P01-SOL,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P02-ANS,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P02-H01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P02-H02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P02-SOL,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P03,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P03-ANS,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P03-H01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P03-H02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P03-SOL,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P04,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P04-ANS,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P04-H01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P04-H02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P04-SOL,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P05,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P05-ANS,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P05-H01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P05-H02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P05-SOL,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P06,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P06-ANS,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P06-H01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P06-H02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P06-SOL,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P07,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P07-ANS,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P07-H01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P07-H02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P07-SOL,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P08,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P08-ANS,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P08-H01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P08-H02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-P08-SOL,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-SEC01,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS10-SEC02,belongs_to,O006-C140-CMP-MS10,local
O006-C140-CMP-MS12,assesses,O006-C140-CMP-D008,local
O006-C140-CMP-MS12,assesses,O006-C140-CMP-D009,local
O006-C140-CMP-MS12,assesses,O006-C140-CMP-D010,local
O006-C140-CMP-MS12,assesses,O006-C140-CMP-D011,local
O006-C140-CMP-MS12,assesses,O006-C140-CMP-SIM005,local
O006-C140-CMP-MS12-P01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P01-ANS,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P01-H01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P01-H02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P01-SOL,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P02-ANS,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P02-H01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P02-H02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P02-SOL,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P03,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P03-ANS,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P03-H01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P03-H02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P03-SOL,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P04,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P04-ANS,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P04-H01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P04-H02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P04-SOL,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P05,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P05-ANS,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P05-H01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P05-H02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P05-SOL,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P06,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P06-ANS,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P06-H01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P06-H02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P06-SOL,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P07,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P07-ANS,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P07-H01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P07-H02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P07-SOL,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P08,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P08-ANS,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P08-H01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P08-H02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-P08-SOL,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-SEC01,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-MS12-SEC02,belongs_to,O006-C140-CMP-MS12,local
O006-C140-CMP-SIM001,references,O006-C140-CMP-D001,local
O006-C140-CMP-SIM001,references,O006-C140-CMP-D002,local
O006-C140-CMP-SIM001,references,O006-C140-CMP-D004,local
O006-C140-CMP-SIM001,tests,O006-C140-CMP-D001,local
O006-C140-CMP-SIM001,tests,O006-C140-CMP-D002,local
O006-C140-CMP-SIM001,tests,O006-C140-CMP-D004,local
O006-C140-CMP-SIM001-ASSET-NORMAL-LOCATION-CSV,generated_by,O006-C140-CMP-SIM001,local
O006-C140-CMP-SIM001-ASSET-NORMAL-LOCATION-SVG,generated_by,O006-C140-CMP-SIM001,local
O006-C140-CMP-SIM001-SEC001,belongs_to,O006-C140-CMP-SIM001,local
O006-C140-CMP-SIM001-SEC002,belongs_to,O006-C140-CMP-SIM001,local
O006-C140-CMP-SIM001-SIM001,belongs_to,O006-C140-CMP-SIM001,local
O006-C140-CMP-SIM002,references,O006-C140-CMP-D003,local
O006-C140-CMP-SIM002,references,O006-C140-CMP-D004,local
O006-C140-CMP-SIM002,tests,O006-C140-CMP-D003,local
O006-C140-CMP-SIM002,tests,O006-C140-CMP-D004,local
O006-C140-CMP-SIM002-ASSET-DELTA-BOUNDARY-CSV,generated_by,O006-C140-CMP-SIM002,local
O006-C140-CMP-SIM002-ASSET-DELTA-BOUNDARY-SVG,generated_by,O006-C140-CMP-SIM002,local
O006-C140-CMP-SIM002-REM001,belongs_to,O006-C140-CMP-SIM002,local
O006-C140-CMP-SIM002-SEC001,belongs_to,O006-C140-CMP-SIM002,local
O006-C140-CMP-SIM002-SIM001,belongs_to,O006-C140-CMP-SIM002,local
O006-C140-CMP-SIM003,references,O006-C140-CMP-D005,local
O006-C140-CMP-SIM003,tests,O006-C140-CMP-D005,local
O006-C140-CMP-SIM003-ASSET-UNIFORM-ENDPOINT-CSV,generated_by,O006-C140-CMP-SIM003,local
O006-C140-CMP-SIM003-ASSET-UNIFORM-ENDPOINT-SVG,generated_by,O006-C140-CMP-SIM003,local
O006-C140-CMP-SIM003-CTR001,belongs_to,O006-C140-CMP-SIM003,local
O006-C140-CMP-SIM003-SEC001,belongs_to,O006-C140-CMP-SIM003,local
O006-C140-CMP-SIM003-SIM001,belongs_to,O006-C140-CMP-SIM003,local
O006-C140-CMP-SIM004,references,O006-C140-CMP-D006,local
O006-C140-CMP-SIM004,tests,O006-C140-CMP-D006,local
O006-C140-CMP-SIM004-ALG001,belongs_to,O006-C140-CMP-SIM004,local
O006-C140-CMP-SIM004-ASSET-NEYMAN-PEARSON-POWER-CSV,generated_by,O006-C140-CMP-SIM004,local
O006-C140-CMP-SIM004-ASSET-NEYMAN-PEARSON-POWER-SVG,generated_by,O006-C140-CMP-SIM004,local
O006-C140-CMP-SIM004-ASSET-NEYMAN-PEARSON-SUMMARY-CSV,generated_by,O006-C140-CMP-SIM004,local
O006-C140-CMP-SIM004-SEC001,belongs_to,O006-C140-CMP-SIM004,local
O006-C140-CMP-SIM004-SIM001,belongs_to,O006-C140-CMP-SIM004,local
O006-C140-CMP-SIM005,references,O006-C140-CMP-D010,local
O006-C140-CMP-SIM005,references,O006-C140-CMP-D011-THM03,local
O006-C140-CMP-SIM005,references,O006-C140-CMP-D011-THM05,local
O006-C140-CMP-SIM005,supports,O006-C140-CMP-MS12,local
O006-C140-CMP-SIM005,tests,O006-C140-CMP-D009,local
O006-C140-CMP-SIM005,tests,O006-C140-CMP-D010,local
O006-C140-CMP-SIM005,tests,O006-C140-CMP-D011,local
O006-C140-CMP-SIM005-ASSET-MATRIX-REGRESSION-COVERAGE-CSV,generated_by,O006-C140-CMP-SIM005,local
O006-C140-CMP-SIM005-ASSET-MATRIX-REGRESSION-COVERAGE-SVG,generated_by,O006-C140-CMP-SIM005,local
O006-C140-CMP-SIM005-ASSET-MATRIX-REGRESSION-INFLUENCE-CSV,generated_by,O006-C140-CMP-SIM005,local
O006-C140-CMP-SIM005-REM01,belongs_to,O006-C140-CMP-SIM005,local
O006-C140-CMP-SIM005-SEC01,belongs_to,O006-C140-CMP-SIM005,local
O006-C140-CMP-SIM005-SEC02,belongs_to,O006-C140-CMP-SIM005,local
O006-C140-CMP-SIM005-SEC03,belongs_to,O006-C140-CMP-SIM005,local
O006-C140-CMP-SIM005-SEC04,belongs_to,O006-C140-CMP-SIM005,local
